longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,distance_to_cluster_0,distance_to_cluster_1,distance_to_cluster_2,distance_to_cluster_3
-122.25,37.86,52.0,4048.0,663.0,1316.0,590.0,5.3794,1.0,2.339431846424814,3.7623685813683045,8.145846858988373,3.770377964538672
-119.74,36.73,42.0,1236.0,272.0,946.0,261.0,2.0536,0.0,1.8415257177940434,2.8096114312799005,9.508773616421479,4.1385166818562125
-121.8,39.75,11.0,7212.0,1355.0,3264.0,1264.0,3.1125,0.0,4.9620544582455,6.2124348282979165,4.8062876423243415,3.638054759099491
-122.5,37.77,52.0,2739.0,569.0,1312.0,531.0,3.5833,1.0,1.898741005394942,3.581155138919269,8.610615863626847,3.945819875753409
-120.72,35.63,31.0,3476.0,644.0,1476.0,567.0,3.3472,3.0,2.24415857449425,2.015772209040259,7.682577915584805,2.206360031033917
-118.1,33.96,36.0,2013.0,435.0,1476.0,475.0,3.9549,3.0,3.0742089743595837,0.7280518447574668,8.475819359377113,2.8461076642700767
-118.35,34.03,42.0,2043.0,512.0,1634.0,501.0,1.9928,3.0,3.2462006127331366,1.5848496544014026,8.47868842235793,3.107996449966937
-121.42,37.74,38.0,773.0,147.0,320.0,134.0,2.825,0.0,1.5724012010979405,3.4168531894294274,10.168228759639607,4.780040304836824
-118.14,33.94,35.0,2987.0,601.0,1561.0,606.0,4.0039,3.0,3.1952138379481294,1.1888410649021552,7.82823613030617,2.2996333478181334
-121.77,36.94,18.0,1063.0,341.0,1033.0,313.0,2.0192,3.0,2.1718432618756935,2.8580347003206934,9.196443729405432,3.7410012932870766
-122.0,36.98,43.0,1636.0,324.0,792.0,325.0,3.5562,2.0,1.4084574873407996,2.681095970039295,9.316379454038271,3.96000161262889
-117.09,32.62,37.0,1925.0,428.0,1344.0,426.0,2.4866,2.0,3.5426932395626882,1.2260271008133585,8.750173872705583,3.245088644202637
-122.41,37.77,52.0,361.0,76.0,168.0,55.0,3.2292,1.0,2.3594824973134947,3.818363328539634,10.755535354874759,5.464826823151685
-122.26,38.57,22.0,509.0,103.0,139.0,73.0,2.1979,0.0,1.971555980329691,4.042769977310525,10.413762973050451,5.089962536764042
-119.18,34.27,6.0,2307.0,386.0,910.0,364.0,5.215,2.0,3.0596403709331566,2.1941857520102275,8.600959779708733,2.9765690423930318
-118.15,34.14,45.0,543.0,191.0,454.0,181.0,2.3,3.0,3.409482163744144,1.8239969415496418,10.114064757810699,4.480318808193828
-118.35,34.1,26.0,3977.0,1050.0,1720.0,935.0,3.358,3.0,3.737739938205161,2.4861601896789196,6.446650073415039,1.2134122611092735
-117.96,33.71,19.0,4328.0,849.0,2243.0,808.0,5.5702,3.0,4.064439604229557,2.626120498750086,6.542987527828031,1.5038263564017067
-118.55,34.19,36.0,978.0,170.0,475.0,192.0,4.675,3.0,3.064338623602476,1.24050330917714,9.794681253573913,4.033220950585499
-121.49,38.58,52.0,2151.0,664.0,1146.0,603.0,1.4034,0.0,2.329954544922386,4.058929599217004,8.792932381433694,4.309756080154166
-117.55,33.52,15.0,426.0,62.0,133.0,45.0,5.136,3.0,3.9457088097626305,2.201411731710253,10.306893139257932,4.546789256860712
-119.77,36.84,15.0,2058.0,412.0,891.0,378.0,3.2569,0.0,1.7449469690313937,2.8145432730320445,8.693995843157403,3.237254193667794
-118.29,33.75,37.0,1319.0,292.0,766.0,285.0,2.7031,2.0,2.8137661386449597,0.9883236495411504,9.34175842736855,3.595320299732967
-117.97,33.93,33.0,1700.0,369.0,981.0,362.0,4.5461,3.0,3.0943971650828885,0.5535012405995942,8.934879204718646,3.2137837574685992
-122.19,37.44,38.0,3383.0,456.0,1203.0,465.0,9.3198,2.0,3.2572500945776155,3.9956341335010483,8.73988972545387,4.287495416123543
-118.36,33.96,25.0,1849.0,518.0,1498.0,451.0,2.8378,3.0,3.041603690955033,1.0598159434881755,8.33758401157291,2.6009240773608933
-121.23,37.99,38.0,523.0,80.0,226.0,72.0,5.5693,0.0,2.00679060758403,3.5729244598260337,10.407188543289134,5.038163687954712
-121.28,38.9,31.0,1297.0,259.0,765.0,240.0,2.7656,0.0,1.0943677807116075,3.5059260653003466,9.571745491796364,4.326671221196851
-122.93,38.38,18.0,2562.0,500.0,1128.0,414.0,3.9336,3.0,2.0536211758485625,3.4686709466358683,8.581360825450517,3.5555389892914713
-122.7,38.36,11.0,5817.0,878.0,2538.0,876.0,4.221,3.0,3.6616063369417726,4.57405377374836,6.22775264001854,2.7005122358838167
-120.63,37.41,27.0,2083.0,444.0,1462.0,479.0,2.6439,0.0,1.1178198025309813,2.93472262545329,8.412580542860079,3.1494957768690135
-118.49,34.05,52.0,2416.0,291.0,810.0,270.0,13.8556,3.0,6.297907448005256,5.434698304642563,10.602537037292139,6.539493828227761
-121.26,38.13,38.0,1419.0,411.0,1226.0,397.0,2.2188,0.0,1.200963651404451,3.339451217821709,9.04997903888805,3.948947323841231
-122.25,38.15,24.0,2917.0,543.0,1878.0,531.0,3.7014,1.0,1.1569373207453997,3.314252198207454,7.871773461598005,2.8841524574813486
-118.92,35.38,33.0,3122.0,579.0,1733.0,545.0,3.8307,0.0,2.1697232368643706,2.2760121992521114,7.759181900851598,2.413164292871977
-117.94,33.88,35.0,1694.0,296.0,679.0,282.0,4.3333,3.0,3.141585289618159,0.7104874595729344,9.284465448903767,3.5524811153377995
-116.91,32.81,22.0,4331.0,637.0,1952.0,654.0,5.4834,3.0,4.218709102551607,2.16634102663752,7.266034477689948,2.1556061291135644
-119.31,34.44,5.0,403.0,48.0,208.0,54.0,12.632,2.0,5.708009064290476,5.194544629900543,11.005288883622196,6.281563885317786
-122.28,37.86,52.0,3007.0,691.0,1582.0,636.0,2.5652,1.0,2.1898766405724444,3.7405981056620985,8.219052613338382,3.7715876713616363
-117.93,33.78,28.0,4380.0,820.0,2187.0,835.0,3.9018,3.0,3.8176368647868872,2.296534553014454,6.609383323797591,1.3921732338081376
-117.92,33.76,26.0,784.0,177.0,662.0,169.0,2.8438,3.0,3.314726565506615,1.2955168498928835,9.744997041857742,3.926005524126764
-117.2,32.8,33.0,2573.0,436.0,1084.0,443.0,4.2417,2.0,3.3749091923224213,0.7937341493250011,8.534954619499455,2.9203753871181792
-117.69,34.05,10.0,1875.0,366.0,1055.0,363.0,4.3264,0.0,3.181292444793185,2.4765163260609806,8.753237488415794,3.2637287264910397
-118.16,34.07,41.0,247.0,55.0,925.0,50.0,3.5769,3.0,3.359403982472805,1.599807094090816,10.207189967379037,4.471785111960945
-118.22,33.96,35.0,1437.0,474.0,2113.0,484.0,2.6179,3.0,3.1569599584033674,1.1912459552798225,8.337252104313938,2.7860356138320177
-118.19,33.95,44.0,1436.0,271.0,850.0,269.0,3.2768,3.0,3.2073294444170344,1.252199126400271,9.481921946582077,3.876088698044565
-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,2.0,3.2331786530294453,1.7132983135994293,8.740290214710727,3.3583968605542593
-118.31,33.73,52.0,1665.0,280.0,656.0,282.0,5.249,2.0,3.3246419226097266,1.8676093769074955,9.592974172813898,4.185884654357225
-121.87,37.34,52.0,1087.0,166.0,650.0,194.0,6.6345,3.0,2.97821218578689,3.4584074089616283,10.162116541017097,5.0358266391273245
-121.79,36.64,11.0,32627.0,6445.0,28566.0,6082.0,2.3087,3.0,34.40792518643434,34.44916400952511,25.86995735379355,31.70352146635676
-117.17,32.78,17.0,3845.0,1051.0,3102.0,944.0,2.3658,2.0,4.655135014618422,3.3614793372329523,6.002521573388499,1.6937466304904414
-121.98,38.32,45.0,19.0,5.0,7460.0,6.0,10.2264,0.0,3.462498611129749,4.546000490156292,8.305315692173435,4.389107468164742
-122.05,37.68,32.0,2015.0,318.0,1019.0,340.0,6.1104,1.0,1.3192254569914132,3.1043626305912038,9.016298301819255,3.8089698988806515
-118.39,34.2,19.0,2012.0,732.0,3483.0,731.0,2.2234,3.0,3.7649158051577016,2.551763795321836,6.892743544074547,1.7230125912816578
-118.07,33.89,35.0,1145.0,274.0,1651.0,265.0,3.125,3.0,3.1083894533452345,0.78764063532552,9.091607185400777,3.3855291533430147
-122.0,37.23,36.0,3191.0,430.0,1234.0,440.0,9.0704,3.0,3.381589990621272,3.7900082882091852,8.799034620690344,4.2258035900497966
-117.69,33.6,16.0,2205.0,393.0,1333.0,402.0,3.475,3.0,3.435440863844346,1.3539560797767574,8.507445330074411,2.792849443239281
-118.12,33.85,37.0,2584.0,453.0,1333.0,481.0,4.3661,3.0,3.1339274708241827,0.8433547923406367,8.388366724239498,2.809112796291282
-117.71,33.63,16.0,2497.0,500.0,1357.0,456.0,4.5909,3.0,3.4853972369641175,1.4416922555516496,8.208889583286648,2.545773871864376
-122.59,37.97,46.0,4036.0,856.0,1872.0,833.0,4.5625,2.0,2.6309484610177787,3.851829666260089,7.274206203828225,3.179822864816982
-119.17,34.18,38.0,3221.0,783.0,2792.0,736.0,2.9118,2.0,3.1513488873605633,2.28882106778349,6.885984399336208,1.745490717832015
-121.24,38.0,25.0,1471.0,300.0,721.0,304.0,2.4688,0.0,1.1184296982253372,3.2902884902557967,9.31736338117435,3.998473620191946
-122.75,38.43,36.0,1599.0,345.0,1086.0,314.0,2.6667,3.0,1.868151639410192,3.3245252475393148,9.316486671291411,4.172697118628208
-118.42,33.99,35.0,1701.0,482.0,1428.0,494.0,3.725,3.0,2.9708629237746136,0.759119060511684,8.46579042641482,2.8092539254521762
-122.58,38.38,27.0,3800.0,728.0,1587.0,605.0,4.7237,3.0,2.2830729066673183,3.4961078516982895,7.620666105780663,2.950462829554472
-118.45,34.01,40.0,1361.0,240.0,559.0,229.0,6.3516,3.0,3.3891838806110974,1.6699127942400467,9.657369699600666,4.1009061930603306
-117.17,34.12,2.0,3867.0,573.0,1275.0,433.0,5.4138,0.0,3.915897506983833,3.248205708537848,7.974125458586141,3.0250221635357195
-117.07,33.03,14.0,6665.0,1231.0,2026.0,1001.0,5.09,3.0,5.171969256688705,3.838412140195358,5.487131849063876,1.8918347802093338
-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,3.6818,3.0,1.7032495588692689,2.6319981493246805,9.12064653430624,3.7498573292560846
-117.38,33.98,10.0,642.0,176.0,462.0,186.0,2.1528,0.0,3.5450831240124514,2.8792204014192873,9.85382090567936,4.29889014186673
-124.3,41.8,19.0,2672.0,552.0,1298.0,478.0,1.9797,2.0,2.7426046465733376,5.097688716060958,8.931543211275187,4.729660751778331
-117.74,34.06,4.0,1391.0,506.0,727.0,369.0,1.4722,0.0,3.6015385456235696,3.12191669804422,8.992455490940065,3.703248024302936
-122.42,37.74,52.0,1674.0,346.0,734.0,335.0,3.8864,1.0,1.7773898529269638,3.4754886599726884,9.552744315776543,4.529244673429138
-122.13,37.71,44.0,1613.0,339.0,776.0,346.0,3.1103,1.0,1.1708021802804613,3.1538795147898173,9.362998710881616,4.162362101157118
-117.84,33.8,35.0,1490.0,251.0,629.0,257.0,4.3661,3.0,3.2236577152688772,0.827624474647074,9.446230975546326,3.708479853291267
-118.14,33.86,44.0,1436.0,257.0,745.0,233.0,4.625,3.0,3.302219942098867,1.2946028692426792,9.573962118265529,3.9768305358660068
-118.23,34.1,41.0,1353.0,379.0,1536.0,416.0,2.1687,3.0,3.174770242511144,1.3708167072703816,8.909529973049287,3.3981777239792894
-121.96,37.34,42.0,2001.0,402.0,942.0,375.0,4.4453,3.0,1.9275768049048867,2.752520995502847,9.063416855557897,3.833942445461529
-117.77,33.54,47.0,3090.0,652.0,1105.0,582.0,4.1699,3.0,3.583534208639131,1.6094262886718904,8.235859156307086,3.046630475964522
-121.91,39.14,45.0,845.0,155.0,343.0,136.0,2.125,0.0,2.022659890383643,4.089361808669447,10.40025007479539,5.267007104248321
-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661,3.0,4.115212109775559,2.532934166527936,8.702288669056035,3.3711708036850547
-118.31,34.18,11.0,3112.0,890.0,1700.0,851.0,3.1587,3.0,3.7568304526671197,2.550067178584895,6.910905173699148,1.5778063042309505
-118.01,33.95,36.0,1579.0,290.0,816.0,276.0,4.4318,3.0,3.1209307269962534,0.7533223107151752,9.279606865584482,3.5618161802200126
-118.43,34.16,34.0,2459.0,489.0,1139.0,463.0,4.0347,3.0,2.8944787219457204,0.6973337626301753,8.41032631926273,2.7239398868428544
-121.9,36.61,29.0,3412.0,827.0,1574.0,759.0,2.9309,2.0,1.9473410215924574,2.923638935729024,7.200657618272818,2.1434276235781553
-118.27,33.98,44.0,1722.0,457.0,2177.0,401.0,2.125,3.0,3.332035202543715,1.6404085432599014,8.572032561931469,3.2404240574129375
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,1.0,1.8664331497301567,3.5290228866195834,9.770205367464536,4.6603289087096735
-120.98,37.65,40.0,422.0,63.0,158.0,63.0,7.3841,0.0,2.698472924016708,3.819181780004647,10.580921308024848,5.316578985112129
-116.99,32.8,34.0,3657.0,538.0,1513.0,562.0,5.2907,3.0,3.9305141357659648,1.5412143908474172,7.951133835771547,2.6872766168252182
-122.44,37.79,52.0,1903.0,461.0,831.0,433.0,4.4464,1.0,1.7999100178220202,3.49231581920962,9.208203554630671,4.311306941745816
-117.97,33.68,16.0,4508.0,598.0,2221.0,623.0,7.3731,3.0,4.236529761944131,2.8165466521617453,7.20282583568691,2.4048691319832933
-117.33,33.22,21.0,2868.0,602.0,855.0,559.0,2.7846,2.0,3.3221705606860494,1.3213641109124112,8.098472165021132,2.40520766221461
-118.17,33.89,11.0,3605.0,880.0,3637.0,873.0,2.6328,3.0,4.45704617224891,3.373800560506438,6.0684005438895365,1.5798687874462198
-118.8,34.19,4.0,15572.0,2222.0,5495.0,2152.0,8.6499,3.0,10.773945086401616,10.44010327371265,3.1480513794904774,7.7799285634962745
-118.12,34.14,52.0,2337.0,352.0,981.0,328.0,5.8692,3.0,3.5934912445647154,1.9665944758646372,9.242706697485508,3.9992176818051557
-122.65,38.23,52.0,1735.0,347.0,712.0,343.0,3.1711,3.0,2.4258998658098934,3.565214900669963,9.661604398265577,4.684991183108648
-118.2,33.88,40.0,1699.0,346.0,1188.0,329.0,4.2083,3.0,3.1142024064096825,0.8460373913360625,9.027074393338077,3.404767738804015
-118.27,33.77,26.0,2272.0,694.0,2567.0,595.0,1.9964,2.0,3.2165228799347743,1.8880657726412158,7.4160314485204735,1.9091248146005757
-122.03,37.62,35.0,2072.0,352.0,1001.0,350.0,4.7109,1.0,0.7063187478759745,2.9179117652336553,8.95352256346919,3.674131081586343
-117.82,33.78,25.0,4977.0,645.0,2061.0,646.0,6.58,3.0,3.9890232949439492,2.436250205846527,7.052333990548037,2.084682569053482
-118.45,34.04,22.0,3319.0,1045.0,1848.0,940.0,3.6673,3.0,3.725391688380219,2.4648307310667064,6.49967163893666,1.1597516978642533
-117.19,34.27,16.0,7961.0,1147.0,879.0,280.0,5.2146,0.0,3.987801584890526,3.4230943835449494,6.72524378407863,2.2531912533468463
-122.09,37.64,32.0,1578.0,284.0,836.0,292.0,3.9063,1.0,0.5024698046389607,2.9283856157430685,9.260512305890096,3.870605025747564
-122.87,38.62,18.0,2721.0,557.0,1667.0,539.0,3.1875,3.0,2.223995951664942,3.63132603742365,8.13518553162798,3.311648811203762
-118.33,34.11,38.0,3495.0,1100.0,1939.0,994.0,2.2148,3.0,3.944912194055128,2.7943242311371943,6.632075819694765,2.0412364278498103
-118.57,34.15,22.0,5791.0,706.0,2059.0,673.0,10.9201,3.0,5.304751139908946,4.40317932575889,7.445651394083749,3.9026392341510974
-122.23,37.79,52.0,1783.0,395.0,1659.0,412.0,2.9357,1.0,1.8099822409817106,3.4692974786771633,9.033133580869633,4.171814505077724
-117.89,33.74,34.0,1759.0,353.0,2083.0,330.0,3.2292,3.0,3.19617105450202,0.7606257448679061,8.589149332954893,2.942372350684635
-121.61,36.67,39.0,3260.0,821.0,3130.0,793.0,2.5224,3.0,3.064934553692046,3.4272566801262574,6.872153316081714,2.5398741751366667
-121.85,39.72,18.0,7272.0,1559.0,5022.0,1524.0,1.6911,0.0,6.22874408249135,7.269103465988048,3.9800553163785306,4.5971593025588104
-118.01,33.82,10.0,3897.0,893.0,1992.0,693.0,4.1591,3.0,3.9730464232761364,2.611025271217739,6.812311572485214,1.5726729482587076
-118.66,34.1,12.0,2560.0,365.0,907.0,366.0,10.076,2.0,4.411148186323189,3.5585627613866775,9.038360128713725,4.214657513372308
-121.74,39.59,24.0,1535.0,279.0,726.0,272.0,2.3833,0.0,1.3807616536235177,3.901278974169676,9.513723301189346,4.414310639783643
-118.33,33.96,24.0,6513.0,1290.0,2636.0,1271.0,4.2099,3.0,5.06018966632368,4.1833688515951275,4.731449009457462,1.7734563099210936
-118.38,34.2,32.0,993.0,285.0,1044.0,248.0,2.4306,3.0,2.9910861838305207,1.115638556137395,9.35719299239878,3.5996167784500384
-118.88,34.21,26.0,1590.0,196.0,654.0,199.0,6.5851,3.0,3.2415878775332145,1.73935613094919,9.49013670361828,3.84214171370456
-118.21,33.82,33.0,1278.0,311.0,1157.0,320.0,3.5054,2.0,2.7158124156862393,0.49801744283651517,9.033835151797522,3.2288379660452673
-118.38,33.87,21.0,4151.0,1018.0,2054.0,925.0,4.9821,3.0,3.981646631571644,2.7203970046237496,6.263683005381285,1.189738668412787
-118.3,34.09,25.0,2345.0,852.0,2860.0,862.0,1.4497,3.0,3.890888636251288,2.7095903658745994,6.88720774260572,1.982390223585774
-117.25,33.05,16.0,2794.0,476.0,1387.0,442.0,4.3286,2.0,3.503884888568587,1.4788361073386462,8.163605673769682,2.5047410011966043
-122.21,37.47,26.0,1777.0,555.0,1966.0,497.0,3.0472,2.0,1.3102694943041842,2.8876030806415423,8.123678439224927,2.8976498226630603
-121.35,38.66,8.0,3322.0,805.0,1694.0,774.0,2.7011,0.0,2.5941933127449746,4.230821481106541,7.301463049601835,2.9617514001184753
-118.45,37.37,26.0,3135.0,524.0,1385.0,523.0,4.337,0.0,1.8252934120971145,2.5497892650566976,7.937087491084925,2.5795411808387647
-122.21,37.43,23.0,5741.0,1012.0,1843.0,888.0,5.7211,2.0,3.131207572641868,4.029224297481362,6.193950270107819,2.2523875110012352
-122.51,37.76,43.0,2345.0,624.0,1439.0,614.0,2.8448,2.0,1.713510592147818,3.255841423898744,8.293733348633637,3.452255406744041
-118.17,33.96,25.0,3297.0,1066.0,5027.0,1041.0,2.2817,3.0,4.993730196687992,4.042113902343908,5.306134625249772,2.049331676099919
-121.02,37.67,32.0,3951.0,797.0,1916.0,740.0,2.6722,0.0,2.0480705650258946,3.5769876313325017,7.14387351169314,2.5981925672776223
-118.04,34.07,52.0,177.0,59.0,269.0,75.0,2.3611,3.0,3.834100479999014,2.44398133312667,10.708305092131084,5.135615629062375
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,1.0,1.6012176348248888,3.392091817883235,8.42903085850149,3.635834403447144
-119.98,36.74,26.0,1453.0,251.0,896.0,260.0,3.4861,0.0,1.3307978372513483,2.5721388173755986,9.22684100792078,3.666161781209429
-119.25,36.32,32.0,1821.0,345.0,812.0,299.0,2.75,0.0,1.6279158045515114,2.363093285440466,9.084285955541377,3.5490359175751722
-118.27,33.97,34.0,1462.0,394.0,1310.0,351.0,1.1557,3.0,3.2516302744781904,1.5880135849110004,9.013776058338175,3.4594620436662393
-118.08,33.78,34.0,2287.0,347.0,1051.0,346.0,5.5767,3.0,3.2413141481095287,0.9904280320057478,8.856137912386044,3.2456465937302954
-118.01,33.83,23.0,1086.0,268.0,825.0,250.0,2.4609,3.0,3.247367839591021,1.2828544988716972,9.382734661077938,3.591351425719954
-117.91,33.77,26.0,5556.0,1398.0,4545.0,1333.0,3.0902,3.0,5.864926185813161,5.011090753048441,4.1878193691247105,2.6625796366500074
-117.07,33.04,4.0,2271.0,578.0,926.0,391.0,3.6437,3.0,4.154625090739109,2.314572362562457,8.547899170882689,3.1364287571036247
-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,4.3333,3.0,2.8366552712691178,0.5903298505099283,8.811391857815986,3.0685090351280144
-117.21,32.82,31.0,2035.0,383.0,866.0,360.0,3.8529,2.0,3.331409597093033,0.6830280190114917,8.898392032149482,3.1965537842995317
-117.99,33.78,19.0,7399.0,1698.0,3554.0,1593.0,3.1049,3.0,6.496809937038704,5.784979276574318,3.3813123998096786,3.2063981375418353
-118.37,34.13,28.0,4287.0,627.0,1498.0,615.0,8.5677,3.0,4.126032454681894,2.870363731296147,7.7160188609739535,3.0303300470232815
-122.66,38.2,39.0,2889.0,517.0,1351.0,489.0,4.3056,3.0,1.9753697830419885,3.2602851606790693,8.476670191110843,3.587934089233057
-118.85,34.25,17.0,5593.0,732.0,1992.0,660.0,7.2965,3.0,4.099235240246512,3.0824218547254048,6.798127382502733,2.174491129731208
-117.41,33.96,27.0,2341.0,418.0,1272.0,415.0,3.0208,0.0,2.9012977166178855,1.9683732149538558,8.531045123412103,3.026311248772178
-117.88,33.72,36.0,1910.0,352.0,1593.0,329.0,3.89,3.0,3.1854343887636145,0.6147013883417306,8.763557535591472,3.1118747305920373
-120.08,36.96,36.0,2074.0,349.0,954.0,363.0,3.1136,0.0,1.2109377373158159,2.628503700861328,8.943120984107928,3.5558183611104357
-118.03,33.84,28.0,3857.0,857.0,2328.0,830.0,4.0156,3.0,3.780228873740685,2.280249685793296,6.6273855741971275,1.3921294962615773
-122.28,37.9,52.0,2318.0,328.0,779.0,312.0,7.1754,1.0,2.566483264626769,3.8625055491206197,9.549952456935838,4.768306985667071
-122.15,37.74,49.0,1494.0,316.0,611.0,288.0,2.2,1.0,1.7294188216471553,3.434072776014104,9.711289027779788,4.578243256636862
-117.09,32.56,8.0,864.0,156.0,626.0,172.0,4.8984,2.0,4.065068589837254,2.2691254342472456,9.731630657959016,4.097351417408171
-121.81,37.31,15.0,1898.0,395.0,1527.0,381.0,4.4792,3.0,2.113517336474815,2.8621754264350567,8.563563762741436,3.2182201457659345
-121.11,35.52,9.0,6044.0,1222.0,2239.0,972.0,3.24,2.0,3.940538434519751,4.153058129905353,5.341138534653186,1.4842084302681604
-116.88,34.24,13.0,4137.0,796.0,573.0,218.0,4.6394,0.0,3.4349327056580594,2.621279711615369,8.175272323301103,2.902148112791388
-118.15,34.71,36.0,1338.0,250.0,709.0,250.0,3.5625,0.0,2.4889660941934486,2.0176496330732707,9.452958077555119,3.8535268102902247
-119.64,36.85,15.0,2397.0,353.0,1258.0,347.0,4.9904,0.0,1.907380168048198,2.81456848884297,8.554584177742672,3.150089978635635
-122.41,37.98,36.0,60.0,15.0,42.0,25.0,1.4583,1.0,2.2082490655116604,3.8424572790110365,10.812422424975278,5.379050643950516
-118.28,33.81,29.0,2755.0,508.0,2046.0,488.0,5.2034,3.0,3.251358216540989,1.2316130677115988,7.874666112037582,2.294616218223021
-120.77,40.65,11.0,2635.0,667.0,280.0,132.0,1.7214,0.0,2.1817481577370144,4.319179932992458,9.2213201858642,4.35365833555443
-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704,3.0,3.2892601296536537,1.2971480299302205,8.367722827025176,2.897186081711318
-122.49,37.78,42.0,2723.0,579.0,1419.0,519.0,3.6429,1.0,1.2535965691104825,3.2963670746474847,8.330769020119888,3.4613888525784127
-122.1,37.36,32.0,1433.0,199.0,498.0,201.0,9.3586,1.0,3.102011973547448,4.048624640775739,9.965802549597631,5.020000466209808
-122.44,37.71,52.0,2711.0,591.0,1848.0,524.0,3.9567,1.0,2.0074199716280923,3.590505826639401,8.37562400319408,3.7996737573865627
-122.28,38.22,42.0,106.0,18.0,40.0,25.0,7.5197,1.0,2.8709275031098715,4.12947853259534,10.88986464623226,5.65899563977633
-122.23,40.63,16.0,1141.0,220.0,563.0,200.0,2.3287,0.0,2.1028992894701224,4.5306938772861125,9.941205317217534,4.970131236786439
-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,3.0,5.0037936167376085,3.7354881098530224,10.459416244262943,5.3414076378183015
-121.45,41.04,33.0,2029.0,378.0,936.0,343.0,2.67,0.0,1.3897282531778277,4.14417377812837,9.285058490459747,4.452673940663637
-117.17,33.83,7.0,77.0,12.0,64.0,15.0,4.6,0.0,3.9854330495991865,3.2379472986432356,10.532991204849472,4.944598291848252
-119.71,36.81,9.0,1122.0,290.0,662.0,284.0,2.0536,0.0,2.351839531227667,3.238906233955339,9.355274549367582,3.9323235948508004
-121.94,37.29,20.0,710.0,188.0,363.0,176.0,4.0962,3.0,2.1681846438989782,2.9450398504414808,9.86705943336318,4.308809440330651
-117.05,34.02,21.0,3098.0,646.0,1351.0,614.0,2.598,0.0,3.2798499690181724,2.4309164758328237,7.787322659145259,2.508338751128963
-117.1,32.68,49.0,1412.0,350.0,1200.0,332.0,2.0398,2.0,3.8254327683531257,1.908709650839193,9.398743794756577,4.069344298431645
-118.09,34.63,31.0,1537.0,416.0,1239.0,397.0,1.9722,0.0,2.574508028658021,2.1448892190831286,8.815234546325538,3.324814334236511
-122.49,37.76,49.0,1724.0,295.0,795.0,297.0,4.3977,1.0,1.6212912823550767,3.4094399549787924,9.555458046538078,4.4741684982132846
-122.34,41.21,26.0,178.0,40.0,55.0,25.0,2.0375,0.0,2.530660000923228,4.863370793854815,10.919200883066694,5.814680238792029
-122.0,37.54,26.0,1910.0,371.0,852.0,357.0,5.8325,3.0,2.0377858603391648,2.885274017649622,9.003393553007774,3.7036033040164353
-120.21,39.35,7.0,914.0,159.0,85.0,34.0,4.7917,0.0,2.591821024808491,4.070671770658045,10.202321087341122,4.906695776850883
-119.69,36.43,29.0,1799.0,356.0,1278.0,387.0,1.7813,0.0,1.668561779224347,2.621045165235362,8.8026720284521,3.3819607110711
-118.31,33.78,30.0,4573.0,819.0,2411.0,819.0,3.5804,3.0,3.7954866590318477,2.410740927526168,6.5178630530666375,1.3985511149507406
-117.28,33.72,11.0,1161.0,235.0,640.0,210.0,2.1667,3.0,3.812207484403479,2.082932449258282,9.564048876267718,3.8854404126447766
-117.97,33.68,26.0,3653.0,568.0,1930.0,585.0,5.7301,3.0,3.573955749322744,1.7187686874412367,7.521500299692717,2.1119550513344407
-122.22,37.8,52.0,2183.0,465.0,1129.0,460.0,3.2632,1.0,1.76881995879644,3.4542370311854493,8.99812467201374,4.140678093557504
-117.68,34.01,20.0,7326.0,1555.0,5718.0,1538.0,3.2073,0.0,6.925278217704902,6.635045524051609,2.8666153775317964,3.9661919183679557
-117.99,33.82,33.0,2342.0,475.0,1367.0,509.0,4.1167,3.0,3.136512569565342,0.7180180392215969,8.312661204713855,2.660033855463105
-117.72,34.05,31.0,2220.0,526.0,1662.0,472.0,2.7321,0.0,2.833323245297679,2.0425826954395725,8.233255195289454,2.822810318413071
-117.85,34.14,35.0,1582.0,248.0,654.0,221.0,4.9091,0.0,2.827050053899691,2.0210680120869378,9.461588587944386,3.8987714913618214
-121.7,39.36,37.0,2330.0,495.0,1505.0,470.0,2.0474,0.0,1.4370067387057235,3.8510720453217577,8.663622217878158,3.922635716967169
-120.35,40.63,33.0,240.0,49.0,63.0,22.0,3.625,0.0,2.0093092577480665,4.039698575250028,10.688861378755687,5.3454818562063835
-118.36,33.85,34.0,1086.0,197.0,509.0,158.0,6.1133,3.0,3.389842764434449,1.5600482990001263,9.794372805488067,4.124036795517943
-118.88,34.19,26.0,2296.0,275.0,842.0,263.0,7.7889,3.0,3.536393072466821,2.1880943903998458,9.17096990575693,3.7691062687269765
-122.0,38.03,4.0,2341.0,408.0,1235.0,431.0,6.0424,0.0,2.518913051353206,4.104537540881074,8.623933117177932,3.8383000024376828
-118.03,33.78,25.0,3554.0,528.0,1600.0,537.0,6.6453,3.0,3.634541966020175,1.8786597133113359,7.83254730400586,2.5139611552621726
