longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,distance_to_cluster_0,distance_to_cluster_1,distance_to_cluster_2,distance_to_cluster_3
-117.22,32.82,22.0,3738.0,795.0,1476.0,728.0,3.7963,2.0,1.735053463646394,3.6906217061667914,2.248573122909568,9.24171199140646
-121.27,38.61,17.0,6663.0,1369.0,2840.0,1299.0,2.9452,0.0,5.447136567193376,4.424312783117771,2.631955924858712,6.858619208124651
-121.31,38.0,19.0,908.0,158.0,306.0,154.0,3.9792,0.0,3.487979509085899,1.6354887923808237,4.861972959910501,11.978154266669453
-121.0,37.65,17.0,484.0,202.0,198.0,204.0,0.6825,0.0,3.794055067524045,2.3558483633009284,5.133542873812687,12.12578528517286
-119.01,35.38,36.0,790.0,224.0,426.0,208.0,1.4427,0.0,2.6453008070347197,2.451621742916726,4.802293450129597,11.90776821851387
-121.88,37.24,14.0,7174.0,950.0,2782.0,899.0,8.3065,3.0,4.941803198903831,4.625796316288466,3.0275256405380375,7.951580688168773
-120.08,36.96,36.0,2074.0,349.0,954.0,363.0,3.1136,0.0,2.617815113612765,1.23039266326559,3.9657458003647847,11.016992152114808
-122.52,37.95,37.0,350.0,57.0,179.0,69.0,6.2862,1.0,3.7728184802830222,2.1931836909550855,5.553363835812599,12.590982323497524
-122.64,37.96,29.0,377.0,58.0,151.0,67.0,9.5551,2.0,4.512089167390493,3.5827602776389145,6.012324635138709,12.767842965917549
-121.43,39.18,36.0,1124.0,184.0,504.0,171.0,2.1667,0.0,3.797991928334718,1.5798661524104634,5.1595316169780885,12.06994318882034
-118.52,34.44,26.0,934.0,148.0,519.0,162.0,5.3209,3.0,1.5242440106461193,3.07530059762884,4.464082651091223,11.806926325169282
-121.91,36.63,42.0,817.0,194.0,391.0,193.0,2.1776,3.0,2.927173008736888,2.318478378612788,5.0392985003470985,12.140161100759578
-117.8,33.69,14.0,1800.0,362.0,874.0,373.0,4.2083,3.0,1.4486074210976378,3.417650754076455,3.647399698509061,10.89240537103274
-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,1.73,1.0,3.545654825310851,1.7770197399502763,5.170669714231803,12.10263727786027
-118.29,34.0,41.0,1807.0,493.0,1731.0,471.0,1.2347,3.0,1.804361332804292,3.365582477656017,3.769273654201446,10.62613353631786
-121.05,39.23,20.0,1634.0,374.0,1053.0,390.0,1.5313,0.0,3.758029319988825,1.6481533212615072,4.327004262334169,11.115823536928833
-118.31,34.06,30.0,3110.0,1269.0,2535.0,1218.0,1.6987,3.0,3.3462989801373557,4.406978933197677,2.0906930583177643,7.99317573327469
-117.41,34.24,20.0,1160.0,181.0,543.0,188.0,5.2072,0.0,2.3395803143388676,3.138102142651969,4.487167432834497,11.639746820566971
-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,1.0,3.402436213469646,1.6251789208789236,5.008220461990675,11.953304624109748
-117.33,34.13,18.0,3009.0,740.0,2317.0,659.0,1.6375,0.0,2.8451275662358353,3.5553906423245274,2.7151688762413406,9.301278412498933
-117.34,33.21,12.0,5963.0,1372.0,3015.0,1124.0,2.7386,2.0,4.199560583864259,5.238991867206331,1.7449795764602989,6.883590470434158
-118.19,34.05,42.0,1291.0,345.0,1535.0,332.0,1.9083,3.0,1.5192623217736891,3.2445959700963938,4.113660087187249,11.132788820430468
-121.3,38.01,29.0,2289.0,449.0,1215.0,435.0,3.2788,0.0,3.1535175709375944,0.7819725803085007,3.749187652832742,10.663976814828754
-122.23,37.81,52.0,2814.0,365.0,878.0,352.0,7.508,1.0,3.946783297351588,2.707991151186707,4.951151297681871,11.371281933012057
-122.04,37.31,24.0,3388.0,633.0,1627.0,585.0,5.154,3.0,2.962094814969414,2.1779260771489923,2.9407706733135086,9.815415705928514
-117.71,33.6,25.0,1949.0,459.0,602.0,428.0,2.7601,3.0,0.9100912272041052,3.245663556852504,3.6338636108766806,10.87250498203626
-121.26,37.95,39.0,1841.0,428.0,1368.0,390.0,2.1583,0.0,3.300328012694239,1.290908195702016,4.17520239178342,10.955240228251638
-121.24,36.33,13.0,1642.0,418.0,1534.0,388.0,3.1222,3.0,2.52810998965095,2.2640143608668333,3.444861864118701,10.635082941549683
-118.2,34.13,50.0,2929.0,588.0,1931.0,574.0,3.3438,3.0,1.918751760740076,3.478418051731325,3.4752633782587035,10.113840176503023
-119.03,34.22,24.0,3421.0,656.0,2220.0,645.0,4.7831,3.0,1.7351815233231254,3.1456469638742166,2.0696685416033196,9.268624841174692
-124.1,40.9,18.0,4032.0,798.0,1948.0,775.0,2.7321,2.0,4.9854551575814625,2.961637869999892,3.918492159865674,9.60609174840106
-116.57,33.64,10.0,489.0,82.0,183.0,74.0,6.2702,0.0,3.2113352037562017,4.156233034737947,5.27837662673877,12.26857692810255
-118.56,34.03,34.0,2095.0,343.0,662.0,299.0,8.2934,3.0,2.4145886778035424,3.7637709091543208,4.469747759398935,11.332036412394794
-122.53,37.63,27.0,2589.0,658.0,1386.0,608.0,2.9087,2.0,3.068166356793108,1.383968515043979,3.1910222768612244,10.079150084750657
-121.09,38.03,21.0,2064.0,342.0,1021.0,359.0,4.517,0.0,3.189236522235116,1.1251785116565003,3.9208765159987897,10.929096757777788
-121.84,39.73,52.0,857.0,232.0,520.0,198.0,0.987,0.0,4.536433241894945,2.624644606202474,5.869583636587822,12.437372927962038
-121.25,38.72,15.0,6838.0,941.0,3166.0,926.0,5.2177,0.0,4.926686364978009,3.784732757042501,2.493610899753198,7.6159740707322365
-117.96,33.67,16.0,5143.0,652.0,2209.0,637.0,7.0173,3.0,2.778499763181576,4.209398632974394,2.4901687451469945,8.994601854468227
-118.15,33.98,17.0,3361.0,925.0,3264.0,914.0,2.2813,3.0,2.9902467293953836,4.201902055034854,1.7609504455080225,8.246299819253258
-121.87,37.31,6.0,3797.0,984.0,2437.0,904.0,3.6802,3.0,4.003773658914765,3.4894188687271837,2.323666236724806,8.528841583965402
-118.35,34.03,49.0,2334.0,530.0,1334.0,447.0,1.89,3.0,1.9005043560408428,3.4032233740624815,3.981823489667856,10.754975298177492
-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,2.0,1.4127733302557428,3.565207576156296,4.5285488612026885,11.569977479054373
-115.55,32.79,22.0,565.0,162.0,692.0,141.0,1.2083,0.0,2.9742181785568795,4.305229704265082,5.203354242224165,12.06069911511516
-121.07,40.85,17.0,976.0,202.0,511.0,175.0,3.6641,0.0,4.204137763362031,1.8830667652028952,5.111050309086091,11.973788481968612
-120.99,37.68,28.0,3269.0,647.0,1595.0,617.0,2.2336,0.0,3.2730400912652837,1.5594731046244177,3.115636381817341,9.827687615194955
-122.28,37.82,52.0,1170.0,235.0,701.0,233.0,1.6098,1.0,3.7483455899927662,2.1831489315219126,5.3106523311581,12.0705033084831
-119.1,36.4,31.0,1533.0,361.0,1518.0,386.0,1.5608,0.0,2.552918442163198,1.9436670337879045,3.83374230224478,10.847338685816917
-119.6,37.29,13.0,1722.0,325.0,712.0,269.0,2.625,0.0,3.033435566468545,1.9622259162634097,4.103322449349407,11.206413137107573
-118.11,33.8,35.0,1034.0,180.0,444.0,177.0,5.4602,3.0,1.4705423268049316,3.3513377336004364,4.628692774355419,11.866197811105632
-117.57,34.02,5.0,6933.0,1311.0,3845.0,1285.0,4.6727,0.0,5.314291775396409,5.7664840568823355,2.4621229267501032,6.151973897878052
-121.83,39.73,52.0,1741.0,401.0,753.0,377.0,2.0064,0.0,4.273000912383334,2.1915499005428623,5.235214469023675,11.678336537704462
-117.23,32.8,22.0,2981.0,873.0,1751.0,745.0,2.3482,2.0,1.9926393496293064,3.803024913447989,2.404899061588586,9.249484785909232
-117.99,33.79,35.0,2301.0,467.0,2272.0,454.0,3.9566,3.0,0.9359123907344716,3.213642389946206,3.038872375282852,10.121305719993952
-118.21,34.07,42.0,902.0,318.0,1312.0,323.0,1.9375,3.0,1.5614933238673103,3.249091752255186,4.2959397999852875,11.351811281122508
-120.44,34.96,39.0,1228.0,379.0,851.0,341.0,1.899,3.0,1.915101616654232,2.4714534309185474,4.185249766318697,11.332208528889476
-119.61,36.58,29.0,1312.0,280.0,788.0,271.0,2.6974,0.0,2.5217545958626126,1.547117409367999,4.1887345262208475,11.369609764509926
-121.86,39.76,19.0,7254.0,1785.0,4030.0,1667.0,2.0094,0.0,7.074655188904089,6.086046487904587,4.0581003635939545,5.735405330539719
-117.85,33.79,46.0,1846.0,383.0,867.0,336.0,3.4234,3.0,1.334589289308331,3.34417891106451,4.22629997551323,11.243687136972287
-120.39,38.03,20.0,1551.0,309.0,647.0,228.0,2.6094,0.0,3.1836121666129498,1.4470989002868675,4.334957982644192,11.41970873392978
-122.06,37.36,34.0,1747.0,250.0,662.0,257.0,6.8268,3.0,3.1472801544258666,2.421507638664481,4.652197212198223,11.61222217392636
-117.97,33.82,26.0,4013.0,985.0,2442.0,922.0,3.7655,3.0,2.5007297650779656,3.960546670933917,1.5941040304879408,8.344609874877822
-117.12,32.74,46.0,1898.0,441.0,978.0,439.0,3.2708,2.0,1.4513244059688113,3.60668176079157,4.117572669595559,10.996262708394257
-121.32,38.69,11.0,13796.0,2372.0,6000.0,2250.0,3.8776,0.0,10.29485033659241,9.816791992799898,6.934035964500613,2.5579038808975594
-118.1,33.96,38.0,1657.0,335.0,1195.0,309.0,4.1711,3.0,0.7976474283046905,3.068997869850212,3.900631918236626,11.086327869593184
-121.07,39.22,52.0,2432.0,495.0,928.0,435.0,2.425,0.0,3.893560036031483,2.014183650114731,4.73049670923347,11.173062101522914
-118.48,34.26,36.0,1770.0,296.0,938.0,304.0,5.749,3.0,1.2476170617972309,3.050284030302738,4.0198551745064846,11.200129981837645
-117.15,34.83,30.0,5370.0,1062.0,2778.0,944.0,3.099,0.0,3.559128838745599,4.084666665476643,1.9697613659093811,7.840445024592027
-120.86,37.49,37.0,1084.0,271.0,893.0,236.0,1.6213,0.0,3.2257830756907317,1.5829437383078415,4.690856802226248,11.656260819084542
-116.94,32.81,8.0,2517.0,632.0,1686.0,613.0,2.136,3.0,2.410138024836632,4.279544428226016,3.178990187864928,9.902013004910666
-122.01,38.36,28.0,1967.0,315.0,734.0,291.0,4.9583,0.0,3.5071392450768375,1.1041059990989832,4.409641116882815,11.320377815228184
-119.67,36.72,31.0,843.0,140.0,453.0,149.0,2.6875,0.0,2.763293583385402,1.8016677248770472,4.757030618854799,11.965597181451647
-120.82,37.51,17.0,1664.0,253.0,736.0,254.0,4.4083,0.0,3.135814953343315,1.4901857581656952,4.2174881907314425,11.326100061112264
-118.31,33.97,52.0,1595.0,325.0,823.0,302.0,3.2188,3.0,1.8460402183275,3.4159744845547384,4.607337785660747,11.544103109479217
-117.15,32.91,15.0,1613.0,303.0,702.0,240.0,4.875,3.0,1.670937091203628,3.8696986227172543,4.150245084382264,11.302767052521512
-118.3,33.88,26.0,1221.0,312.0,807.0,330.0,4.0536,3.0,0.8254489639253686,3.014627899081924,3.879120103845839,11.210578970447768
-122.01,37.97,32.0,3012.0,527.0,1288.0,512.0,3.6449,1.0,3.0423730658561796,0.70121670461924,3.4038215528130067,10.303870515592031
-117.12,33.15,7.0,2810.0,464.0,1564.0,457.0,4.4655,3.0,2.108534626011305,4.039075680057318,3.2501300703283142,10.188992331568748
-122.47,37.75,51.0,2713.0,396.0,1090.0,401.0,9.3603,1.0,4.484486668049822,3.4475238099087213,5.254966192913918,11.375486383824263
-117.31,34.35,9.0,2404.0,390.0,1074.0,359.0,5.0198,0.0,2.5956705457261453,3.331214589495755,3.681486597669202,10.643773458537796
-118.06,33.82,25.0,2637.0,462.0,965.0,415.0,4.5833,3.0,0.7726219258491136,3.1018642283480906,3.2614013530090795,10.529271193155749
-117.12,32.7,14.0,819.0,237.0,827.0,237.0,1.3194,2.0,2.201465207691193,3.905836801948658,4.497823627759269,11.580071547581872
-121.77,38.76,32.0,1950.0,385.0,1145.0,363.0,2.8365,0.0,3.524096439320763,0.9226575605190404,4.247126514996671,11.061332925107008
-121.2,37.97,39.0,440.0,83.0,270.0,97.0,6.0582,0.0,3.655057366491491,2.138810223175166,5.43930015125594,12.448120302558465
-117.92,33.64,25.0,2224.0,580.0,985.0,516.0,3.1305,3.0,0.8718111427929919,3.188996090550213,3.149547256796396,10.37354202968742
-122.19,38.09,8.0,614.0,118.0,278.0,115.0,6.3735,1.0,4.022688833386287,2.6341525776471397,5.200344427911495,12.192149144477677
-117.76,33.72,14.0,3011.0,388.0,1359.0,371.0,7.9739,3.0,2.591631624416212,4.1187637806412205,3.800203442766616,10.551081093720349
-118.46,34.04,25.0,2768.0,850.0,1558.0,784.0,3.6976,3.0,1.5992452437660274,3.247110215834117,2.1376459188805015,9.308145317479813
-117.23,32.79,23.0,2578.0,665.0,989.0,622.0,3.5484,2.0,1.140088899479731,3.4394800171732323,2.889713625314946,10.014138954363354
-121.86,36.6,31.0,1044.0,285.0,762.0,301.0,3.038,3.0,2.499767457219582,1.8301127979955865,4.304072659545623,11.509632148914818
-122.17,38.06,16.0,3515.0,626.0,1764.0,626.0,4.4397,1.0,3.48662377246597,1.7512375933399589,2.864772245772135,9.617874979532395
-118.51,35.16,7.0,4371.0,727.0,1932.0,654.0,4.625,0.0,3.1694456592568097,3.305794388420773,2.301560388931611,9.012217599298044
-118.03,34.05,36.0,1359.0,317.0,1557.0,370.0,2.7955,3.0,0.9238180721022284,3.076018801599846,3.786051639937452,10.953908986668804
-118.48,34.01,30.0,3078.0,954.0,1561.0,901.0,3.4852,3.0,1.8811955798815403,3.3998846181364955,2.027463599080412,9.02363728525113
-117.97,33.81,30.0,2406.0,462.0,1753.0,456.0,4.485,3.0,0.7526419999228819,3.155905798334133,3.059428326612922,10.247033139693896
-117.81,33.79,25.0,5950.0,1155.0,4528.0,1064.0,4.2564,3.0,4.202966412334527,5.281110388123315,1.771843287349509,6.66036237895487
-118.41,34.01,33.0,3306.0,974.0,2475.0,924.0,2.8797,3.0,2.433376337849805,3.7644960234528577,1.9910350347714043,8.618579750199538
-117.81,33.73,17.0,1063.0,189.0,363.0,183.0,2.1719,3.0,1.8475778103778815,3.5337256324873523,4.5249989041756,11.795172790133432
-118.25,33.99,41.0,1486.0,509.0,2312.0,541.0,1.3963,3.0,1.8928106547437304,3.4508238128710262,3.577798364952571,10.353485869412015
-118.26,34.08,41.0,1396.0,360.0,1069.0,363.0,2.4375,3.0,1.2826408711684731,3.1099427893143963,4.087429945189885,11.191615450052469
-122.0,37.0,16.0,32.0,4.0,36.0,5.0,2.625,2.0,3.4175245466881115,2.407630035890955,5.356960331954535,12.64562588517366
-120.45,34.88,15.0,2143.0,286.0,929.0,315.0,5.7306,3.0,2.1037738382944617,2.7203097711035276,3.716528074811793,10.969919245894973
-122.3,37.53,38.0,984.0,171.0,429.0,157.0,5.3261,2.0,3.1349729948323097,1.7683329676335209,4.952200173920439,12.059242639865849
-118.37,34.04,52.0,1197.0,231.0,671.0,219.0,3.825,3.0,1.9456229754081151,3.4458327260427364,4.884510350993347,11.891475173585585
-117.13,32.77,30.0,2582.0,650.0,1098.0,603.0,2.8281,2.0,1.139424245385624,3.463234191326879,3.082666397909544,10.10587230862409
-118.0,34.08,23.0,1627.0,318.0,1279.0,289.0,4.6467,0.0,1.9110013310307852,2.710483882494705,3.752841360194693,10.91701825354094
-120.82,37.5,21.0,2974.0,495.0,1313.0,461.0,4.4886,0.0,3.0219231595938214,1.3029973401365829,3.2753215584385034,10.24871053217558
-118.26,33.93,35.0,1562.0,403.0,1587.0,406.0,1.4917,3.0,1.4636887266575185,3.2176385244452024,3.7663177120985423,10.813803906369012
-117.15,34.03,26.0,5305.0,701.0,1818.0,676.0,6.1461,0.0,2.9063996946741164,3.751091352449135,2.622310331864255,9.02297983982192
-121.51,38.26,52.0,910.0,212.0,429.0,212.0,1.6458,0.0,3.996072885547167,2.3568276100551366,5.575060778013189,12.30703528054523
-118.09,33.96,36.0,3271.0,603.0,2593.0,616.0,3.3621,3.0,1.6165440900030166,3.4005893593397265,2.525941016097966,9.427703586962531
-118.22,33.96,35.0,1437.0,474.0,2113.0,484.0,2.6179,3.0,1.140429517247424,3.1360082374034253,3.3004248960629488,10.376175330019311
-121.77,38.01,13.0,2983.0,534.0,1417.0,510.0,3.9861,0.0,3.603422928287713,1.688151726096477,3.400672718470762,10.154060774902351
-121.52,38.59,35.0,6418.0,1545.0,3814.0,1496.0,1.6647,0.0,6.1514790290971995,5.244313789602675,3.551408119258926,6.497520453936851
-121.97,37.51,25.0,3333.0,511.0,1671.0,504.0,5.4359,3.0,2.93688073423362,2.098524271201297,3.178626577354494,10.07557896541127
-117.66,34.08,33.0,3659.0,590.0,1773.0,615.0,3.9227,0.0,2.158034833214268,3.001823724406186,2.798727649853892,9.622796503226018
-119.02,35.34,35.0,1650.0,390.0,1145.0,343.0,1.5357,0.0,2.3886728093968657,2.219794940589046,4.015846683653686,11.029001070791264
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,1.0,3.55070082016989,1.913215666529616,5.251278486650095,12.13729815777642
-118.03,33.93,35.0,2470.0,416.0,1386.0,411.0,5.2736,3.0,0.9421296478676296,3.1674151297539983,3.442912510648346,10.563866633018495
-123.24,39.81,25.0,1435.0,304.0,746.0,259.0,1.7788,0.0,4.44679389489754,1.8507153707064083,5.117293257284303,11.755818196014236
-121.39,38.57,33.0,2648.0,357.0,863.0,359.0,8.4016,0.0,4.071641230408781,2.611909385265938,4.7167694391974235,11.19530776320646
-118.38,34.06,52.0,1311.0,217.0,578.0,205.0,7.6771,3.0,2.776213842882109,4.040067132388836,5.271057056258527,12.049887211069814
-122.09,37.65,35.0,1130.0,192.0,543.0,184.0,4.3897,1.0,3.0923274520731407,1.0951683094389566,4.7304158615931735,11.857599862416397
-117.89,33.76,34.0,1050.0,210.0,723.0,201.0,4.8,3.0,1.1332860124656945,3.281415970592695,4.406609971275789,11.66167045102522
-118.59,34.21,26.0,2335.0,669.0,1986.0,645.0,2.9974,3.0,1.4309067238920143,3.075884166170037,2.471703137192648,9.653297781704309
-118.11,33.91,36.0,1088.0,231.0,617.0,211.0,3.8824,3.0,1.0900339009263829,3.1405957008034453,4.4101499398784085,11.679908194079868
-119.71,36.8,17.0,1415.0,267.0,861.0,293.0,3.25,0.0,2.737203602402648,1.7253693010891156,4.0270106022640935,11.215658126158935
-120.6,35.1,16.0,3290.0,686.0,1497.0,655.0,2.6875,3.0,2.275490574624182,2.6799855804391988,2.3916586341280963,9.5763212064162
-116.95,32.82,12.0,5535.0,1434.0,3112.0,1262.0,2.5949,3.0,4.462204463707355,5.729491805625918,2.282327376569486,6.853924277923517
-118.0,33.82,24.0,3002.0,644.0,1495.0,634.0,3.1087,3.0,1.2937632072525809,3.2724169123870253,2.5688177832378276,9.74092687360926
-122.33,37.89,42.0,1342.0,291.0,551.0,266.0,4.5268,1.0,3.2789221934140884,1.2724183510493734,4.750315892478796,11.716027371928078
-117.3,33.25,22.0,2329.0,419.0,1456.0,381.0,3.7933,3.0,0.9788218384422728,3.507757261038164,3.341535270989915,10.513136567262068
-118.39,33.79,30.0,4402.0,563.0,1582.0,551.0,10.898,2.0,3.892968572342884,4.804155938002761,4.311490497214502,10.148725072503844
-118.05,34.08,30.0,1572.0,427.0,1857.0,428.0,2.4914,3.0,1.014376789865895,3.0872730172910607,3.345862747087978,10.519753022635763
-118.29,34.09,39.0,336.0,173.0,586.0,151.0,1.8056,3.0,1.8663099180905325,3.349436304445689,4.92365449600474,12.122196615535662
-119.3,36.31,16.0,2234.0,357.0,1150.0,361.0,4.2778,0.0,2.5286445016597376,1.9182603120788784,3.498594970873929,10.669404001554208
-118.43,33.96,13.0,1860.0,345.0,800.0,355.0,5.8864,3.0,1.84840515748998,3.4105614623812146,3.7686463997398265,10.959497979528198
-122.6,38.48,17.0,1528.0,264.0,606.0,251.0,6.6004,3.0,3.726790208552724,2.5973238125574,4.743226005746698,11.636861029357352
-118.07,33.89,35.0,1145.0,274.0,1651.0,265.0,3.125,3.0,0.8348221830098833,3.0934888162291476,3.916546703207771,11.126238258381337
-122.57,38.02,33.0,9531.0,1487.0,3798.0,1409.0,5.6512,1.0,6.448875428265278,5.704872919949286,3.5809427069780755,5.85029999898534
-118.49,34.26,27.0,2722.0,468.0,1164.0,419.0,4.6591,3.0,0.8096607844959294,2.863000149918918,3.1222559992982704,10.416008382396022
-118.49,34.27,34.0,4877.0,815.0,2521.0,781.0,5.5714,3.0,2.494956637352408,3.770695610299171,1.997487529662508,8.594819856205303
-117.25,33.1,14.0,3676.0,720.0,1176.0,614.0,3.9464,2.0,1.8032956051632305,3.6332600067564886,2.506086553117888,9.573033336878998
-122.05,38.26,32.0,1070.0,199.0,631.0,195.0,2.6827,0.0,3.5949502585931814,1.266721386130624,4.9111419765035045,11.888722598917916
-118.43,33.87,41.0,847.0,173.0,344.0,170.0,6.822,2.0,2.101909431427614,3.3692493534811945,4.924132225544718,12.039075535260595
-121.96,39.3,39.0,701.0,130.0,271.0,89.0,2.1845,0.0,4.1122982605327065,1.9490241402802655,5.611444487857028,12.505349906851231
-119.35,36.22,32.0,1290.0,304.0,852.0,309.0,1.4429,0.0,2.63606548361846,1.982237245756292,4.2914491662213825,11.362345691326851
-121.93,37.32,50.0,1135.0,215.0,500.0,207.0,4.2614,3.0,3.165530605940768,2.4425078546889707,5.142185711732009,12.095676523181403
-122.46,37.73,52.0,2401.0,346.0,812.0,328.0,6.8322,1.0,3.827978291224491,2.455810058880187,4.9670337673971074,11.500826060021009
-122.13,36.97,27.0,991.0,194.0,543.0,155.0,4.7188,2.0,2.7845194238664344,1.4839982417608728,4.562535310474271,11.81966844596098
-118.13,34.15,9.0,2099.0,625.0,1252.0,554.0,3.1875,3.0,1.9353631475617352,3.4417134986992144,2.9819623693863564,10.12077327944239
-122.27,37.77,52.0,1710.0,481.0,849.0,457.0,2.7115,1.0,3.5097892021436414,1.8385592382210632,4.641479398394747,11.278099543304608
-120.79,38.83,15.0,1374.0,291.0,709.0,239.0,1.7222,0.0,3.730124818281303,1.8939146126781383,4.615278373063254,11.537852055427043
-117.87,33.72,37.0,2216.0,497.0,2445.0,506.0,3.8421,3.0,1.1397511809481609,3.3365190317224105,3.015600001262901,10.005181374113508
-117.2,32.79,34.0,757.0,212.0,409.0,222.0,3.2312,2.0,1.3327517280326269,3.497630761021815,4.628555289488591,11.841622881136326
-122.09,37.63,36.0,1570.0,274.0,992.0,249.0,5.3644,1.0,3.051412268891099,1.1111321656099489,4.386940896109898,11.412554181912553
-121.03,39.05,12.0,1875.0,307.0,806.0,283.0,3.9185,0.0,3.713165015650825,1.7253885416783616,4.338407981336773,11.245921801850695
-117.25,32.86,25.0,2911.0,533.0,1137.0,499.0,5.1023,2.0,1.1240760422942944,3.446614537473991,3.0967979635426905,10.201717087093993
-122.49,38.1,43.0,1226.0,244.0,491.0,205.0,4.9286,1.0,3.4816696468133186,1.5430706671252965,5.0022041314283285,11.940585160419856
-118.27,33.76,46.0,22.0,11.0,32.0,7.0,3.125,2.0,2.3228504762026434,3.4915128623009823,5.56718753918647,12.798881356499136
-117.4,33.94,37.0,987.0,187.0,551.0,191.0,3.5865,0.0,2.148576539962888,3.0673856903344237,4.722280067038047,11.824939636494896
-119.3,34.39,35.0,3079.0,579.0,1807.0,589.0,4.69,2.0,1.3257421030998104,2.4805379330718136,2.5296406649668577,9.73802357477176
-122.71,38.43,38.0,1689.0,526.0,1071.0,529.0,1.5026,3.0,3.542462494000498,2.1889324274269653,4.349468594461703,11.00670395596972
-120.43,36.99,16.0,1027.0,199.0,673.0,193.0,2.9688,0.0,3.061459478727929,1.7720698982342689,4.453236974350819,11.627129269185158
-121.1,38.95,17.0,1475.0,403.0,943.0,363.0,2.1287,0.0,3.6674596828110104,1.583310004026825,4.268949867077193,11.13104135008296
-117.34,33.06,17.0,2718.0,518.0,815.0,403.0,4.3182,2.0,1.2651945356574394,3.383950212399756,3.2617140351149616,10.464231334630153
-117.35,33.16,10.0,1684.0,515.0,902.0,449.0,3.7891,2.0,1.722557299392054,3.543052843940462,3.4419018011640765,10.598369218724793
-122.53,37.89,35.0,4127.0,689.0,1596.0,707.0,5.9073,1.0,3.622944385912285,2.004068889094518,3.197105019413485,9.5986782456775
-118.18,34.17,43.0,4269.0,591.0,1467.0,582.0,9.0702,3.0,3.1584256176271617,4.367102453535779,4.0080277549902705,10.127926383090443
-120.96,37.64,41.0,1467.0,328.0,673.0,310.0,2.7917,0.0,3.1495823504250677,1.321067054222366,4.567160661760748,11.508844287910945
-121.67,38.54,13.0,6141.0,1019.0,2553.0,967.0,4.2432,0.0,4.785079259237223,3.502501892765522,2.4840649723034356,7.879618702739688
-120.46,34.65,14.0,885.0,223.0,533.0,224.0,2.5966,2.0,2.116792846960122,2.3689758777865486,4.186151362494041,11.570002297659949
-121.86,37.22,18.0,7245.0,1029.0,2893.0,1049.0,6.9508,3.0,4.800510095624519,4.467148155037786,2.5058500754420527,7.461136514322068
-121.18,38.07,21.0,2333.0,377.0,1073.0,332.0,4.8125,0.0,3.2443331883040303,1.19814903898632,3.880889214742987,10.851242740384595
-121.83,37.28,33.0,1115.0,250.0,1168.0,261.0,3.9009,3.0,2.6134091748757116,1.731500654204729,4.28671475962582,11.443824125457844
-119.56,36.09,35.0,1648.0,285.0,792.0,265.0,3.2847,0.0,2.3436701348195847,1.614184402649896,4.168828181788382,11.327057707113068
-120.44,34.91,12.0,3189.0,463.0,1200.0,442.0,5.299,3.0,2.1955881212323165,2.779011917260524,3.0254578239011733,10.22661932968687
-122.27,37.86,49.0,2052.0,435.0,924.0,414.0,2.5417,1.0,3.436751627745681,1.6304863299828054,4.533220992368612,11.226062835967427
-117.72,33.62,19.0,1144.0,268.0,365.0,279.0,2.8583,3.0,1.4662945256927338,3.4233862030744473,4.250710863019229,11.53782642765843
-118.54,34.21,22.0,6064.0,1826.0,4876.0,1697.0,2.875,3.0,6.107488767786625,6.742666337978275,3.219149381404496,4.968223174125242
-122.45,37.71,41.0,1578.0,351.0,1159.0,299.0,3.9167,2.0,3.000808484126901,1.2954336630968453,4.32976036659061,11.295785482020529
-118.86,34.19,29.0,1326.0,185.0,586.0,187.0,6.5474,3.0,1.801471758765971,3.230351614194051,4.46487989870677,11.683560112974412
-117.4,33.85,9.0,7538.0,1125.0,3450.0,1077.0,5.4625,0.0,4.834082857584169,5.383866621083195,2.2829654030605786,6.709522087042874
-118.35,34.04,45.0,1839.0,459.0,1312.0,460.0,2.5625,3.0,1.4666768001148196,3.192301481048032,3.8659554154043008,10.820778154034924
-118.18,34.05,41.0,616.0,196.0,814.0,180.0,3.3333,3.0,1.4207801437412375,3.212016328229354,4.65174834649043,11.864901779397066
-121.83,36.98,19.0,4431.0,705.0,1764.0,679.0,4.3321,3.0,3.0693620983601835,2.489306641386699,2.3926625622848503,9.250073207421952
-117.76,33.71,15.0,1010.0,350.0,470.0,342.0,3.2229,3.0,1.5487381932775444,3.4366213706235116,4.04872562910487,11.318476994475414
-121.67,37.13,19.0,3269.0,483.0,1383.0,452.0,5.6205,3.0,2.8328172090967616,2.2214293980685915,3.2378471006254936,10.238797917943808
-122.69,38.37,8.0,6322.0,1001.0,2969.0,1043.0,4.8233,3.0,4.995518854247325,4.241489340361289,2.6573767991967117,7.716270328915512
-117.64,34.06,50.0,637.0,143.0,590.0,147.0,1.9659,0.0,2.844814296844171,3.476737260011411,5.360871655055752,12.263670990720112
-120.61,35.11,11.0,3733.0,831.0,1839.0,739.0,3.3062,3.0,2.735214163460535,3.097104433966805,1.971307548503805,9.021073459470449
-120.09,37.02,9.0,1608.0,297.0,1057.0,295.0,3.7143,0.0,3.1049101284674685,2.027670201398817,3.966982010441876,11.050229936765067
